itemKey,title,ISBN,extra,date,creators
A5MS7HWF,"[Book about modern art].",,,"1990-00-00 1990","Johnson, Ray; Johnson, Ray"
SVPSIBNV,"Book 91",,http://www.worldcat.org/oclc/12055301,"1982-00-00 1982","Smith, Keith A"
XKF9YYQN,"Book 50 Copies 1973",,,"1973-00-00 1973",various
J9TE9BWM,"Book 30",,,"1972-00-00 1972","Smith, Keith A"
ZKSN3TGZ,"Book 105",,,"1984-00-00 1984","Smith, Keith A."
YQWUNBSQ,"Book 102",,,"1984-00-00 1984","Smith, Keith A."
26ARMDML,"Time Plane",,,"1973-00-00 1973","Sheridan, Sonia Landy"
YFXBLSR9,"Tiptoe through the cosmos",,,"2008-00-00 2008","Viguers, Susan"
F2LA4UNK,"Tire mot, tire image",,,"1983-00-00 1983",Sahli
438TZF8D,Titanic,,,"1993-00-00 1993","Jubb, Daniel"
MT6EJ8FS,Titled,,"OCLC: 603924839","2006-00-00 2006","Downsbrough, Peter"
8K44WMM9,"Titles of the Virgin Mary",,,"2004-00-00 2004","Hebard, Barbara Adams"
K8UI34FQ,TM,,"1 v. : ill. ; 12 cm.","1999-00-00 1999","Risseeuw, John"
6WGTDZ7D,"To a fragmented world-- a poetics = a un mundo fragmentado-- una poética",0-89822-115-3,,"1995-00-00 1995","Cortils, Ana; Workshop, Visual Studies"
8FG5KKCU,"To be or not to be",,,"2003-00-00 2003","Rindl, Deb"
W372XTKN,"To be read in the light",,"OCLC: 86222956","2006-00-00 2006","McGillivray, Nora Lee"
NJRV3VWI,"To be with art is all we ask.",,,"1970-00-00 1970","Prousch, Gilbert"
2I3TQW9S,"To build a square in the Rhineland = ein Quadrat im Rheinland bauen",978-3-88375-223-5,,"1995-00-00 1995","Weiner, Lawrence"
MQTJIQZ7,"To Malherbe",,,"1975-00-00 1975","Bentivoglio, Mirella"
ZFVX6C8I,"To paint the portrait of the bird",,,"2007-00-00 2007","Dornberg, Curt; Suchland, Margaret; Prevert, Jacques; Zines, Harriet"
PAW5DBDC,"To quiet a foreign pain: (Jimmy, a real american)",,,"1990-00-00 1990","Schwartzenberg, Susan; Maher, William Cody"
I6N6XBVT,"To the consciousness of a shooting star",,"OCLC: 14193474","1986-00-00 1986","Rattray, David; Charrière, Gérard"
76H8Q6E4,"Collage book no. 3.",,"OCLC: 21101514","1987-00-00 1987","Tetenbaum, Barbara"
H9VIE5CT,Colidouescapo.,,"OCLC: 25738930","1971-00-00 1971","Campos, Augusto de"
X76998PU,"Coil join",,,"1994-00-00 1994","Coracle Press; Terauchi, Yoko"
CUSAV2IK,"Codex aeroscriptus Ehrenbergensis","0-932526-30-6 978-0-932526-30-4 0-932526-29-2 978-0-932526-29-8",,"1990-00-00 1990","Ehrenberg, Felipe"
2KVR87WG,"Code X","1-55245-075-9 978-1-55245-075-8",,"2001-00-00 2001","Sutherland, W. Mark"
R3HHWFNG,"Cock fight dance","0847802744 (pbk.)","Additional WorldCat records available","1980-00-00 1980","LeWitt, Sol"
XJQNH2JT,"Clues to myself","0-89822-015-7 978-0-89822-015-5","Additional WorldCat records available","1981-00-00 1981","Rosenthal, Barbara"
V5GBKC3Z,"Close-cropped tales",,,"1981-00-00 1981","Baldessari, John"
658XBXEA,Clinkscale.,,,"1977-00-00 1977","Stokes, Telfer; Douglas, Helen"
TJAGDAZI,"Climbing the Walls",,,"2003-00-00 2003","Perrin, Mary"
IA7CCWVI,Click,,"Additional WorldCat records available","1969-00-00 1969","Kaprow, Allan"
P5BUHDP9,"Clegg & Guttmann: die offene Bibliothek = the open public library",978-3-89322-684-9,,"1994-00-00 1994","Clegg, Michael; Guttmann, Martin; Könneke, Achim; Kulturbehörde Hamburg; Universität Lüneburg; Kunstraum"
5JY4XY28,"Cleanliness is next to godliness",,,"2007-00-00 2007","Shattuck, Carolyn"
97Z5C746,"Clea rsky",,,"1970-00-00 1970","Nauman, Bruce"
ZJRVBJCW,"Claus Boehmler zeigt Pinocchio : ein lineares Programm = a linear program",,"[33] leaves : ill. ; 22 cm.","0000-00-00 c1969","Boehmler, Claus"
A9X4PY3W,"Claude Rutault: identité et différence.",,"OCLC: 950141139","1978-00-00 1978","Rutault, Claude"
J28GMVQQ,"Claude Rutault 7. projets ; peinture - suicide ; [Sept Projets de Claude Rutault",,"OCLC: 935184843","1978-00-00 1978","Rutault, Claude"
9JV5JXNG,"Claude Rutault - un coup de peinture, un coup de jeunesse: documentation sur un travail de peinture de claude rutault",,"OCLC: 314959499","1977-00-00 1977","Rutault, Claude; Marcelis, Bernard"
6YWZ5K35,"Claude Monet in his water-garden",,"OCLC: 3368332","0000-00-00 0000 u","Cutts, Simon"
BS6JLPJG,"Classifying the thousand longest rivers in the world",,"Additional WorldCat records available","1977-00-00 1977","Boetti, Alighiero; Sauzeau Boetti, Anne-Marie"
YT33AE4T,"Classification of a spit stain",,"ID: VCU_ALMA21364631550001101","2000-00-00 2000","Ga, Ellie"
TSCMPEZM,"Classe terminale du Lycée Chases en 1931, Castelgasse, Vienne","3-925974-01-6 978-3-925974-01-4","Additional WorldCat records available","1987-00-00 1987","Boltanski, Christian"
2ASVTM7K,"Clara loves horses",,,"1972-00-00 1972","Day, Marilyn"
WFKF9VNS,"To unfold and to present",,,"1986-00-00 1986","Coracle Press; Yahooda, Verdi"
Y66GQALD,"To whom (it may): a selection of forty-five poems",,,"1991-00-00 1991","Bichard, John Paul; London College of Printing"
X3DGSXJX,"Civil disobedience: Henry David Thoreau.",,"OCLC: 733065550","2006-00-00 2006","Weitlauf, Ashlee"
WZ5PZXTA,"Today, the sign",,,"1990-00-00 1990","Fox, Barbara"
VI8RNREJ,"Today's Photographs: 9/3/75",,,"1975-00-00 1975","Barber, James"
4KLTGNQE,"Tokyo press check: making face.",,,"1986-00-00 1986","Hoyle, Ginny; X-Press (Firm); Anderson, Judy"
5SDD7FX5,"Tomas Schmit: das gute Duenken.",,"OCLC: 950254531","1970-00-00 1970","Schmit, Tomas"
73UWDAB2,"Tomas Schmit: im Portikus 1997.",978-3-928071-33-8,"OCLC: 40805347","1997-00-00 1997","Schmit, Tomas"
SVZ4KBB2,"Civil defense",,,"1984-00-00 1984","Zimmermann, Philip"
PIEHDCGQ,"Tomas Schmit: Kölnischer Kunstverein.",,"OCLC: 604081102","1978-00-00 1978","Schmit, Tomas"
2Z6ZL6ZG,"Circus: the Caribbean orange",,,"1978-00-00 1978","Matta-Clark, Gordon"
495AHS9W,"Tomato's rescue",,,"1974-00-00 1974","Drucker, Johanna"
WJWY2AVD,"Tome II: trous",,,"0000-00-00 N.d","Rabarot, Isabelle"
5HB92KDN,"Tome VI: taches",,,"0000-00-00 N.d.","Rabarot, Isabelle"
YPA8QSBZ,"Tongues: a parent language.",,"OCLC: 30928199","1982-00-00 1982","Drucker, Johanna"
YLSHDFFS,"Circular subway guide to Brooklyn",,"Additional WorldCat entry: https://www.worldcat.org/title/b-working-in-brooklyn-artists-books-feb-3rd-april-16th-2000/oclc/212372235","2000-00-00 2000","Chang, George"
9HSWE9WA,"Too much sugar",,,"2006-00-00 2006","Shattuck, Carolyn"
SZNWJQ7Y,"Top ten zen principles of page layout",,,"2005-00-00 2005","Vining, Patricia"
LA6DXMGA,Topkapi,,"This WC record has more information than this citation does; added check citation tag 5/4/20 MKE","1982-00-00 1982",Ramsa
QD3YFHQZ,"Topographie anécdotée* du hasard",,"OCLC: 906336255","1962-00-00 1962","Spoerri, Daniel"
HRYPM3GB,"Topographie anécdotée* du hasard","2-85850-556-X 978-2-85850-556-2",,"1990-00-00 1990","Spoerri, Daniel"
GQ8AUDTE,"Torn bough",,,"1983-00-00 1983","Johnston, Alan"
MK94HI98,"Torn photograph from the second stop (rubble) : second mountain of 6 stops on a section",,,"1970-00-00 1970","Smithson, Robert"
SJRHIA8E,"Touching North",978-0-948274-06-0,,"1989-00-00 1989","Goldsworthy, Andy"
Q54F5UPB,"Chohreh Feyzdjou: product of Chohreh Feyzdjou.",978-2-908901-29-0,,"1994-00-00 1994","Galerie nationale du jeu de paume (France)"
3EQX964R,Touchstones,978-0-907738-05-3,,"1983-00-00 1983","Long, Richard"
PU8CIPZM,"Tout sur mon regard",,,"1972-00-00 1972","Messager, Annette"
FUU9CIND,"Chapitre 1 De la couverture = Della copertina = On the cover. Chapitre II Du contexte = Del contesto = On context. Chapitre III De l'entretien = Del colloquio = On the interview",978-2-86545-046-6,"Additional WorldCat records available","1986-00-00 1986","Buren, Daniel"
8IMHQCUW,"(Toward) axiom of indifference: 1971-1973",,,"1974-00-00 1974","Bochner, Mel; Ileana Sonnabend (Gallery); Boice, Bruce"
2QTUXTF4,"Chance Operations & Fine Printing, or 17 things you need to know as a poet",,,"2006-00-00 2006","Robin Price; Anne M. Thompson"
KI5LJMRW,"Towards a reasonable end = Auf ein vernünftiges Ende zu",,,"1975-00-00 1975","Weiner, Lawrence"
TXJSKSVJ,"Chairman Mao",,,"1972-00-00 1972","Tucker, Ann"
TDJTH6UZ,"Towards a theatrical engagement: ducks on a pond","90-72191-02-1 978-90-72191-02-1","Additional WorldCat records available","1988-00-00 1988","Weiner, Lawrence"
WNXNNB3K,Caterpillar,,,"2007-00-00 2007","Porteous, Susan"
UDV88PC2,"Carte ritagliate",,,"1965-00-00 1965-1967","Maglione, Milivia"
RI7XG262,Towers,,,"1982-00-00 1982","Stone, Alan"
AWADET7W,Towers,,,"1977-00-00 1977","Rolfe, Nigel"
8MJWEQLD,"TPL: [Tombeau de Pierre Larousse",,"OCLC: 32579675","1961-00-00 1961","Vostell, Wolf; Dufrêne, François"
BCCLWBZF,"Tracce = Traces",,,"1970-00-00 1970","Weiner, Lawrence"
NHDR7US6,Trace,,"ID: VCU_ALMA21384003980001101

Additional WorldCat records available","1977-00-00 1977","Villers, Bernard"
X3QPXQ6A,Traces,,"ID: VCU_ALMA21383276970001101

Additional WorldCat records available","1976-00-00 1976","Bartolini, Luciano"
LS2E8M2B,"Traces d'un rêve élaboré avec des éléments antérieurs",,,"1979-00-00 1979","Bartolini, Luciano"
WLR2SP5E,"Traces: 1980-1982",,,"1982-00-00 1982","Byrne, Pat"
FPRJ55ZP,Trailer,,,"1971-00-00 1971","Phillips, Tom"
TVT8XM8N,"Training Restaurant Sales Personnel",,,,"Broder, Roslyn"
NGLSIUPN,"Traite de sexualite",,,"1978-00-00 1978-1979","Pinchon, Jean-Claude"
HS56GCDX,"Traite des societes",,,"1980-00-00 1980","Beranger, Jean-Pierre"
TCPZ439U,"Trans VSI connection NSCAD-NETCO, Sept. 15-Oct. 5, 1969.",,"OCLC: 15755219","1970-00-00 1970","Nova Scotia College of Art and Design; N.E. Thing Company"
U44WQCE7,"Transatlantic balderdash",978-1-893125-46-9,,"2010-00-00 2010","Women's Studio Workshop; Kalmbach, Ann E.; Kellner, Tana"
V4PBZN95,"Transformations II (endangered) 1982",,,"1982-00-00 1982","Lanyon, Ellen; Chicago Books (Firm)"
TJF4E6DX,"Circles of confusion : film, photography, video : texts, 1968-1980","seq001|0898220203 (pbk.)",,"1983-00-00 1983","Frampton, Hollis"
SFHQ3QUS,"Cinque come la Mano, et l'indice e uno",,,"1979-00-00 1979","Comini, Roberto"
5YQRS4MX,"""Cinema""",978-90-72191-03-8,,"1988-00-00 1988","Mertz, Albert"
72B3PY3W,Cimeli,,"OCLC: 2083888","1974-00-00 1974","Cavellini, Guglielmo Achille"
QQCYRRMF,Chrysalis,,"ID: VCU_ALMA21464861290001101","2014-00-00 2014","Chen, Julie"
NAS8654Z,"Chronique 1974",,"Additional WorldCat records available","1975-00-00 1975","Chopin, Henri"
V5H33XUC,"Christian Boltanski: monuments : Lecons de tenebres",978-2-86545-047-3,"Additional WorldCat records available","1986-00-00 1986","Boltanski, Christian; Page, Suzanne; Parent, Beatrice"
7RBWNF3Z,"Chrisis romance",,,"1991-00-00 1991","Drucker, Johanna"
UPLA8FC6,"Choosing: green beans",,"Additional WorldCat records available","1972-00-00 1972","Baldessari, John"
PXF6TFTQ,"Chisolm hours",,"Additional WorldCat records available","1992-00-00 1992","Robinson, Sue Ann"
Y5F4MCLH,"Chinese whispers",,"Additional WorldCat records available","1976-00-00 1976","Stokes, Telfer; Douglas, Helen"
B39HECRC,"Child soldiers",,,"2006-00-00 2006","Langerman, Elaine"
LMVSBWZH,"Chicken feet, duck limbs and dada handshakes",,"Additional WorldCat records available","1984-00-00 1984","Williams, Emmett"
JC2RDS26,"Chicago sky line","0-918914-04-3 978-0-918914-04-0","Additional WorldCat records available","1977-00-00 1977","Gleber, Conrad"
S8HMSY7F,"Charles Baudelaire. Pauvre Belgique",,"OCLC: 800578666","1974-00-00 1974","Broodthaers, Marcel"
MUMHD9HL,"Charles Agel: monuments to the industrial revolution","0-89822-122-6 978-0-89822-122-0",,"1998-00-00 1998","Agel, Charles; Pfahl, John; Nickard, Gary"
AWZ6FC8D,"Charge to exist",,,"1992-00-00 1992","Tuttle, Richard"
ECUYWY8Z,"Characteristically a work of art",,,"1972-00-00 1972","Hemsworth, Gerard"
6HZSGH8N,"Chance-fields: an essay on the topology of randomness = Chance-felder : ein Essay über die Topologie des Zufalls",,"OCLC: 53154217","1973-00-00 1973","Vries, Herman de"
WFRTIPYF,"Champagne vert pour un bapteme rouge",,,"1982-00-00 1982","Lalanne, Francois"
GQV5VGLP,"Cha cha cha",,"Additional WorldCat records available","1982-00-00 1982","Lisson Gallery (London, England); Willats, Stephen"
Q9RVEP85,"Certain miscellanies: somedocuments",978-90-73501-29-4,,"1996-00-00 1996","Green, Renée; Daadgalerie; Appel (Foundation : Amsterdam, Netherlands)"
9JQ7QWKU,"Ceres: (fifteen burnt images)",,,"1980-00-00 1980","Smith, Keir"
9DFIJWAY,"Cercles & lignes: [exposition, Paris, Galerie Yvon Lambert, à partir du 9 janvier 1973] : [livre d'artiste]",,,"1973-00-00 1973","Lewitt, Sol; Galerie Yvon Lambert (Paris)"
K2D7TNGW,"Cento mostre nel mese di ottobre 1976",,"OCLC: 49733292","1976-00-00 1976","Pistoletto, Michelangelo; Persano, Giorgio"
BNS7FJNP,"Cent mille milliards de poèmes.","2-07-010467-2 978-2-07-010467-3",,"1961-00-00 1961","Queneau, Raymond"
MQI7NPWA,"Cell book two",,,"2000-00-00 2000","Geller, Coo"
WJ28HA8H,"Celestial navigation",,"ID: VCU_ALMA21384274270001101","2008-00-00 2008","Hanmer, Karen"
EBCC3HDS,"Causality; affected and/or effected.",,,"1971-00-00 1971","Weiner, Lawrence"
9JAHEK55,"Catnip Pie",,,,"Konglomerati Press"
XWVCYIMU,"Catherine's",,,"1976-00-00 1976","Merkel, Bernadette"
4VXMZ66P,"Catalogue: order now : buy!",,,"1983-00-00 1983","Rutkovsky, Paul"
8K4KKTDG,"Catalogue 82. Livre sur plaque sur place. Performance",,,"1982-00-00 1982","Al, Pavl"
JRSE23NR,"Catalog of the exhibition [July, August, September, 1969: Carl Andre and others.].",,,"1969-00-00 1969","Siegelaub, Seth"
IGIEHHED,"Catalog / Catacomb",,,"1978-00-00 1978","Parada, Esther"
QSX9EBUN,"Cat's cradle",,,"2013-00-00 2013","Chen, Julie; Tetenbaum, Barbara"
RIBH6BZR,"Cat letters: the correspondence of an ailurophile",978-0-924433-01-6,"OCLC: 20684069","1989-00-00 1989","Krenzer, Jean"
FLGWZ6PP,"Carte postale 1890 meets 1980",,,"1980-00-00 1980","Rowe, Willyum"
RIX3W6I8,"Carrots Anyone?",,,"1999-00-00 1999","Share, Susan Joy"
CPGJBFCL,"Carolyn Dawn LeDrew",,,"1996-00-00 1996","Hatch, Marilyn A"
3B7DURXM,"Caroline: Gedichte und Radierungen",,"Additional WorldCat records available","1985-00-00 1985","Oppenheim, Meret; Freiburghaus, René"
J3RXS2WM,"Carl Andre, Robert Barry, Douglas Huebler, Joseph Kosuth, Sol Lewitt, Robert Morris, Lawrence Weiner.",,"Additional WorldCat records available","1968-00-00 1968","Andre, Carl; Barry, Robert; LeWitt, Sol; Morris, Robert; Siegelaub, Seth; Huebler, Douglas; Kosuth, Joseph; Weiner, Lawrence"
K3ESAVNX,"Career options: a catalog of screens, including the gesture of outward",,"Additional WorldCat records available","1985-00-00 1985","Butler, Frances"
GDDQJNXG,"Carbon copy 6/25-6/29 1973",,,"1973-00-00 1973","Coleman, A. D"
HUPRNU63,"Captions from Animals looking at you by Paul Eipper ...",,,"1981-00-00 1981","Gallo, Philip; Eipper, Paul"
Z2HK5P2N,"Cantico delle creature",,,"1976-00-00 1976","Spatola, Adriano"
3SUSVGLT,Cantica,,,"1972-00-00 1972","Osti, Maurizio"
YQYT3MVG,Cancellations,,"OCLC: 42447887","1980-00-00 1980","Gibbs, Michael"
6TUDDA5S,"Canal stripe series 4",,"OCLC: 1873459","1964-00-00 1964","Finlay, Ian Hamilton"
Y7KXMSBY,"Canal stripe series 3",,,"1964-00-00 1964","Finlay, Ian Hamilton"
PHC6BAIP,"Camino road",,,"1994-00-00 1994","Green, Renée"
78LEYLTZ,"Caliban's books",,,"1993-00-00 1993","Tetenbaum, Barbara; Donaghy, Michael; Prentice, Margaret"
PIIUDNDM,"Calendar: October",,,,"Kearney, Ann M. Carroll"
PEM424ZZ,"Calendar of ornamental material from the collection of the Silver Buckle Press",,723875283,"1988-00-00 1988","Tetenbaum, Barbara"
G4GP8E73,"Cahiers japonnais",,"OCLC: 913261419","1992-00-00 1992","Villers, Bernard"
AJP6VEVB,"Cahier n° 1",,"OCLC: 469672021","1975-00-00 1975","Dermisache, Mirtha"
IQU795XW,"Cahier des songes",,,"1981-00-00 1981","Varale, Nani"
WHUVBTPT,"Café du Rêve",978-0-500-27392-0,,"1985-00-00 1985","Chaimowicz, Marc Camille"
7EXQ5Y4Q,"CA 36715 (J).",,,"1966-00-00 1966","Hodell, Åke"
6467EWC4,"C'était une semaine de bonté...",,,"1974-00-00 1974","Broodthaers, Marcel"
R5BMSNW2,"Bynames: an anthology of invented names for real people",978-1-904477-02-0,"Additional WorldCat entry available at: https://www.worldcat.org/title/bynames-epic-filly-an-anthology-of-invented-names-for-real-people/oclc/1110790873","2003-00-00 2003","Finlay, Alec"
D84Y5E7Q,Byconnectingtheimageofdusk,,,"1989-00-00 1989","George, Chris"
HFHCVZV7,By-and-by,978-0-924433-11-5,"OCLC: 63181943","2005-00-00 2005","Press Collection (Library of Congress); Price, Robin; Tierney, M. Jordan; Bloom, Amy; Robin Price (Publisher)"
WW9GGUNS,"By The Way",,,"1999-00-00 1999","Tea Collective; Biddulph, Jon; Hatton, Peter; Murray, Val; Pilling, Lynn"
77A7RT24,"But I wasn't there: a performance",,,"1979-00-00 1979","Applebroog, Ida"
IIHEMH44,"Business cards",,,"1968-00-00 1968","Ruscha, Edward; Bengston, Billy Al"
Q4DTJNC4,"Busform shadows",,,"1973-00-00 1973","Visual Studies Workshop; Lyons, Joan"
F6X8YMZD,"Bus stop: Fahrplan",978-3-926796-40-0,,"1995-00-00 1995","Neue Gesellschaft für Bildende Kunst"
HHCL6TF8,"Burning small fires.",,,"1970-00-00 1970","Nauman, Bruce"
B9S44FR6,"Burning small fires",,"OCLC: 835377833","1968-00-00 1968","Nauman, Bruce"
ASM8VPQK,"Burials: 25 pieces",,"OCLC: 464135977","1970-00-00 1970","Gerz, Jochen"
YGACUPGG,"Bulletin 30",,,"1970-00-00 1970","Wilson, Ian"
VZWIL4Z9,"Bulletin 17",,,"1969-00-00 1969","Barry, Robert"
CIH2PWJG,Bulk,978-0-9527341-2-3,http://www.worldcat.org/oclc/45179113,"1997-00-00 1997","Mackenna, Tracy; Barbican Centre for Arts and Conferences"
UXAY7SKF,"Buffet car news; a stage-performance.",,,"1969-00-00 1969","Breakwell, Ian"
D3MLGBG8,Buchobjekt,,"ID: VCU_ALMA21383266100001101","1970-00-00 1970","Heibel, Axel"
QU3TKYWZ,"Bucherei: ein Jahrhundert",,,"1971-00-00 1971","Darboven, Hanne"
PVS63R9V,"Brutus killed Caesar",,"Additional WorldCat records available","1976-00-00 1976","Baldessari, John"
R72PQ56M,"Bruksanvisning för symaskinen Singer Victoria: roman.",,"Additional WorldCat records available","1965-00-00 1965","Hodell, Åke"
6MPTGBNC,"Brooklyn Palimpsest - A brief & Incomplete Historical Geography of Brooklyn",,"Additional WorldCat entry: https://www.worldcat.org/title/b-working-in-brooklyn-artists-books-feb-3rd-april-16th-2000/oclc/212372235","2000-00-00 2000","Knutzen, Matt"
89ZZNH9B,"Brooklyn Bridge: a love song",,"Additional WorldCat records available","2002-00-00 2002","Artists' Books Collection (Library of Congress); Glaister, Don"
HDJZSJAM,"Broken rules and double crosses",,"ID: VCU_ALMA21372839270001101","1984-00-00 1984","Campbell, Ken"
AHVM3K6C,Broadway,978-90-70370-16-9,"Additional WorldCat entry: https://www.worldcat.org/title/jan-henderikse-broadway-1983/oclc/920732955
Additional Records Available","1983-00-00 1983","Henderikse, Jan"
6XDKGS65,"British Museum Memoir",,,"1997-00-00 1997","Spitzmueller, Pamela"
FC2LWD8G,"Brindilles du bout du monde",,"Additional WorldCat records available","1982-00-00 1982","Frutos, Jooao"
RIYLNBKI,"Brief marks","90-70209-09-8 978-90-70209-09-4","Additional WorldCat records available","1979-00-00 1979","Voss, Jan"
3UT5IE63,Bridge,,,"1981-00-00 1981","Rolfe, Nigel; Orchard Gallery"
5IG39YIW,"Bridewell...a story",,,,"Jones, Kathy Hemingway"
BP5NT994,"Bride book red to green",,"Additional WorldCat records available","1975-00-00 1975","Lyons, Joan"
6AUBWVZZ,"Bride book black to white",,"Additional WorldCat records available","1975-00-00 1975","Visual Studies Workshop; Lyons, Joan"
IGQAAHAS,"Brick wall",,"Additional WorldCat records available","1973-00-00 1973","Hollweg, Alexander"
K9H8TS3R,"Brick wall",,"Additional WorldCat records available","1977-00-00 1977","LeWitt, Sol"
V2VLDIKN,"Breathing through opposing nostrils: a gay espionage thriller",,,"1983-00-00 1983","Greyson, John"
4NPN7YMU,"Travel book",,,,"Tetenbaum, Barbara"
