canonicalKey,canonicalLib,held,sourceKeys,title,date,publisher,place,ISBN,ISSN,language,numPages,edition,series,seriesNumber,callNumber,url,extra,shortTitle,creators
YZQYM2FU,3,,3:YZQYM2FU; 2:444KSUFG,"New York, NY",1977-00-00 1977,Éditions Parachute,Montréal,,,,ca. 200,,,,,,,,Pierre Boogaerts
XMMENB8R,3,true,3:XMMENB8R; 2:QMVS96BF; 1:779SMV8U,NEWS,2013-00-00 2013,Lars Müller Publishers,"Zürich, Switzerland",3-03778-318-4,,,,,,,,,,,Thomas Flechtner
MXU852HM,3,,3:MXU852HM; 2:W7ZX83JP,News in brief/China peasants– : an artwork in book form,1979-00-00 1979,Dept. of Art Works,S.l.,,,,,,,,,,ID: VCU_ALMA21370458340001101,,Leland Fletcher
ZWFYI6AI,3,,3:ZWFYI6AI; 2:PGPHQB3G,"Newsspeak : flounces, ruffles, frills & furbelows : a dedication to pernicious ideas, part # 141",1989-00-00 1989,D.P. Milliken,"Amherst, MA",,,,,,,,,,ID: VCU_ALMA21347985450001101,,Don Milliken
9PXADZ3T,1,true,1:9PXADZ3T,Nic si o tom nemyslet,2017-00-00 2017,Baobab,Praha,,,English,,,,,N6834.5.K558 N53 2017,https://catalog.lib.unc.edu/catalog/UNCb8983786,,,"Krištof, 1973- Kintera; Juraj Horváth; Baobab Books (Firm)"
HLVPAIPF,3,,3:HLVPAIPF; 2:HJ3JRRVU,Nice knees,1981-00-00 1981,Women's Studio Workshop Press,"Rosendale, NY (P.O. Box V Rosendale, New York 12472)",,,English,,,,,,http://www.worldcat.org/oclc/10529327,,,Tana Kellner; Women's Studio Workshop
R3MU733M,3,,3:R3MU733M; 2:WXMPP834,Nice tits I,1994-00-00 1994,Publisher not identified,Massachusetts?,,,,,,,,,,ID: VCU_ALMA21380554300001101,,J. Maslow
72HQSI8H,3,,3:72HQSI8H; 2:5WN9AV6W,Nichtssagender Titel,1985-00-00 1985,Edition Vogelsang,Berlin [West,,,German,,,,,,http://www.worldcat.org/oclc/718829207,,,Fritz Balthaus
UWR94FUZ,3,,3:UWR94FUZ; 2:NUEQ7NCB,Nicolas Fernandez : you left,2002-00-00 2002,Revolver,Frankfurt,3980632652 (pbk.),,,,,,,,,,,Paolo Colombo; Christoph Keller
SEIS97FS,1,true,1:SEIS97FS,Nieve,2011-00-00 2011,Malpaís Ediciones,México,,,Spanish,,,,,N7433.4.R365 N54 2011,https://catalog.lib.unc.edu/catalog/UNCb9256531,,,"Pablo, 1984- Rasgado; Malpaís Ediciones"
G8WUFZVR,3,,3:G8WUFZVR; 2:FZIZQEWW,"Nigel Rolfe, sculptures in motion, 1976/78.",1978-00-00 1978,N. Rolfe,Dublin,,,English,,,,,,http://www.worldcat.org/oclc/82175494,,,Nigel Rolfe
8288ZRV6,3,,3:8288ZRV6; 1:KMFH7QNI,Niggas in nature,2019-00-00 2019,,,,,English,,,,,,,OCLC: 1104208579,,Allean Bankhead; Tia Blassingame; Scripps College; Press
BEG7EEMT,3,,3:BEG7EEMT; 2:HANWNERR,Night,1983-00-00 1983,Women's Studio Workshop,"Rosendale, NY",,,,,,,,,,ID: VCU_ALMA21383277710001101,,Patty Tyrol
ICXPNQ4C,3,,3:ICXPNQ4C,Night Conversations,1993-00-00 1993,,,,,,,,,,,[No Worldcat Record Found- 11/16/21],,,Betty Ann MacDonald
INHANUTW,3,,3:INHANUTW; 2:CFK6DTQ5,Night crawlers on the Web,2000-00-00 2000,,,978-1-887123-42-6,,English,,,,,,http://www.worldcat.org/oclc/835157648,OCLC: 45194074,,Johanna Drucker
Q84IL53C,3,,3:Q84IL53C; 2:S7M9ZRFB,Night factory,1982-00-00 1982,Twilight Press,"Detroit, MI",,,,,,,,,,Printed in a limited edition of 7.; U.A. Library has number 2 of 7 signed by the artist.; rck/el,,Rick Bruner
XYBN2M9W,3,,3:XYBN2M9W; 2:WCGNICJK,Night feet on earth,1986-00-00 1986,K. Campbell,"Oxford, England",,,,,,,,,http://www.worldcat.org/oclc/28608238,ID: VCU_ALMA21372838890001101,,Ken Campbell
MYQHS6VW,3,,3:MYQHS6VW; 2:3F6CPNPP,Night mail art project,0000-00-00 c2006,Redfoxpress,"Dugort, Ireland",,,,1 v. (un,,,,,,,,
3KFD9CQA,3,,3:3KFD9CQA; 2:ZBF997ZM,Night sketches,2011-00-00 2011,Heni Pub.,London,978-0-9564041-5-2,,English,,,,,,http://www.worldcat.org/oclc/941246519,OCLC: 764563226,,Gerhard Richter
Q493YY88,3,,3:Q493YY88; 2:GVIFHD32,Night visit to the National Gallery,1974-00-00 1974,Beau Geste Press,Cullompton,0-85998-005-7 978-0-85998-005-0,,English,"[22] p. : chiefly col. ill., col.",,,,,http://www.worldcat.org/oclc/1155636811,,,Endre Tót
KQT8MA3G,3,,3:KQT8MA3G; 2:H76Z9AWP,Night-Shining White,1999-00-00 1999,The artist,Bristol,,,English,,,,,,http://www.worldcat.org/oclc/500945898,,,Andrew Eason
9G4P2E3L,3,,3:9G4P2E3L; 2:7KX5WH5D,"Nights, the cosmos and I",2015-00-00 2015,Women's Studio Workshop,"Rosendale, NY",,,,,,,,,,ID: VCU_ALMA21463194260001101,,Natalia Zapella artist
J8K7RBCR,3,,3:J8K7RBCR; 2:HZMCCRRD,Nightsong,2014-00-00 2014,Onestar Press,"Paris, France",,,,,,,,,,ID: VCU_ALMA21455800860001101,,Nicole Cherubini
9HSBGW87,3,,3:9HSBGW87; 2:TQDNDJAU,Niki de Saint Phalle,1970-00-00 1970,Galleria Tolas,Milan,,,,,,,,,,1 v. : col. ill.; 21 cm.,,
RCFNZENY,3,,3:RCFNZENY; 2:JENTSXTW,Niki de Saint Phalle: the wounded animals.,1988-00-00 1988,Gimpel Fils [u.a.],London [u.a.],,,English,,,,,,http://www.worldcat.org/oclc/873979649,[additional worldcat records available- 9/20/21],Niki de Saint Phalle,Niki de Saint Phalle; Gimpel Fils.
VETKFC9M,3,,3:VETKFC9M; 1:TGH4KNX6,Nile journal.,1992-00-00 1992,,,,,No Linguistic Content,,,,,,http://www.worldcat.org/oclc/1103446241,OCLC: 1103446241,,Nancy Cusick
HNSUV5DJ,3,,3:HNSUV5DJ; 2:D7GG7AIZ,Nine apartment buildings,2001-00-00 2001,In a Nutshell Press,Halifax,,,,,,,,,,ID: VCU_ALMA21364836550001101,,Peter Bogaczewicz
WD64RT2I,3,,3:WD64RT2I; 2:NMKSHRX9,Nine live swimming pools,2011-00-00 2011,,,,,,,,,,,[no worldcat record found-- 9/20/21],,,Andreas Schmidt
7I7NBJKM,3,,3:7I7NBJKM; 2:8XPDQ4RN,Nine love poems,1995-00-00 1995,Arne Wolf,"Berkeley, CA",,,English,,,,,,http://www.worldcat.org/oclc/45501659,,,Arne Wolf
4N9N5ITB,3,true,3:4N9N5ITB; 2:ZJUCUGIE; 1:4EKGZRAP,Nine nameless mountains,2013-00-00 2013,Kehrer,"Heidelberg, Germany",3868284222 (cl.),,,,,,,,,,,photographer Maanantai (Artists' collective)
4Y2A3NDB,3,,3:4Y2A3NDB; 2:RK5524JJ,"Nine rules, 10 notes",1970-00-00 1970,Orworks,"Amherst, MA",,,,,,,,,,ID: VCU_ALMA21347662780001101,,Donald Patrick Milliken
BZXS5WXX,3,,3:BZXS5WXX; 2:U6T3ZT6A,Nine swimming pools and a broken glass,1976-00-00 1976,E. Ruscha,"Los Angeles, CA",,,Undetermined,,,,,,http://www.worldcat.org/oclc/954204760,OCLC: 835478587,,Edward Ruscha
NT97YK5X,3,true,3:NT97YK5X; 2:HHRI4G32; 1:ZYHSNVXL,Nine swimming pools and a broken glass.,1968-00-00 1968,Wittenborn,,,,,,,,,,http://www.worldcat.org/oclc/835478449,,,Edward Ruscha
N6GXBQRX,3,,3:N6GXBQRX; 2:TWRW4MAN,Nine swimming pools behind a broken glass,2010-00-00 2010,[Zavod P.A.R.A.S.I.T.E.],Ljubljana,,,Title in English; colophon in English and Slovenian.,,,,,,http://www.worldcat.org/oclc/729264475,,,Tanja Lažetič; Zavod P.A.R.A.S.I.T.E
W5Y2367V,3,,3:W5Y2367V; 2:XZTVSKWT,Nine works by Gerard Hemsworth.: 1973.,1974-00-00 1974,Jack Wendler,London,,,English,,,,,,http://www.worldcat.org/oclc/14146669,[additional worldcat records available- 9/20/21],Nine works by Gerard Hemsworth.,Gerard Hemsworth
UCTSXTP3,3,true,3:UCTSXTP3; 2:TC8GUZK2; 1:DP5Q7J4G,Nineteen nights in San Francisco,2007-00-00 2007,The Cherry on the Top Press,Sheffield,1-904052-22-3,,,,,,,,,,,Christine Kennedy
SF9U8DZF,3,,3:SF9U8DZF; 2:TQVTKP6F,Nineteen potted palms,2010-00-00 2010,,,,,English,,,,,,http://www.worldcat.org/oclc/1110200401,,,Clara Prioux
DD4C6A5D,1,true,1:DD4C6A5D,Niña cucaracha = Cockroach girl,2017-00-00 2017,Svarti Ediciones,"[Mexico City, Mexico]",,,Spanish,,,,,N7433.4.A716 N56 2017,https://catalog.lib.unc.edu/catalog/UNCb9256865,,,"Amira, 1983- Aranda; Svarti Ediciones"
M32JLCN4,3,,3:M32JLCN4; 2:CXCJ3X3P,No 1,0000-00-00 c1979,D. Barrie,[S.l.],,,,1 v.,,,,,,Cover title.; Edition of 100 copies.; Library has copy no. 57 signed by the author.,,Diana Barrie
V6NZC32X,3,,3:V6NZC32X; 2:XHPER54J,No caryatids: a collaged text,1982-00-00 1982,Running Women Press,"Santa Fe, NM",,,English,,,,,,http://www.worldcat.org/oclc/756047708,,No caryatids,Paula Hocks; Running Women Press
D4QAMZXB,3,true,3:D4QAMZXB; 2:6JUPHRGK; 1:885A8TBX,No man's land,2011-00-00 2011,Blurb,S.l.,,,,,,,,,,,,Mishka Henner
4YJTPJJ2,3,true,3:4YJTPJJ2; 2:VE6CRUFK; 1:CJB8FZKV,No man's land,2012-00-00 2012,Mishka Henner,S.l.,,,,,,,,,,,,Mishka Henner
5WPDFF8U,3,,3:5WPDFF8U; 2:CAZ4QDNA,No one to call home girl: a book of Chinese American female names,1995-00-00 1995,Bitchy Buddha Press,"Berkeley, CA",,,English,,,,,,http://www.worldcat.org/oclc/35696355,,No one to call home girl,Indigo Som
JMRAZPLS,3,,3:JMRAZPLS; 2:TAB45UCC,No parking,1998-00-00 1998,Vered Eliezri,Tel Aviv,,,,,,,,,,ID: VCU_ALMA21352167200001101,,Vered Eliezri
82JH45D6,3,,3:82JH45D6; 2:SRM2TKNJ,No photographs allowed,1975-00-00 1975,Museum of Modern Art,"Oxford, England",,,,[24],,,,,,,,Marcel Broodthaers
FTVW6R66,3,,3:FTVW6R66; 2:ZMD2NVQN,No progress in pleasure,1982-00-00 1982,CEPA,[Place of publication not identified],0-939784-02-5 978-0-939784-02-8,,English,,,,,,http://www.worldcat.org/oclc/935031360,"Additional WorldCat entry available at: 
https://www.worldcat.org/title/barbara-kruger-no-progress-in-pleasure/oclc/759028469",,Barbara Kruger
9KXW6GPB,3,true,3:9KXW6GPB; 2:XCPUW4TC; 1:HCH92UQQ,No quería caer en el ridículo por eso me tiré antes,2013-00-00 2013,Ediciones Acapulco,Cuidad de México,,,,,,,,,,,,Mariana Villanueva Segovia
YJETMYG6,3,,3:YJETMYG6; 2:33VN4UF5,"No rocks allowed: a book for an exhibition by Haim Steinbach : Witte de With Center for Contemporary Art ... October 17-November 29, 1992",1992-00-00 1992,The Center,Rotterdam,978-90-73362-22-2,,In English; some text also in Dutch.,,,,,,http://www.worldcat.org/oclc/314849228,,No rocks allowed,Haim Steinbach; centrum voor hedendaagse kunst Witte de With
N55VXDA9,3,,3:N55VXDA9; 2:Q5PMIPG4,No strings attached,1980-00-00 1980,R. Olson,"Beloit, WI",,,,,,,,,,ID: VCU_ALMA21389052070001101,,Richard Olson
37CDIL6K,3,,3:37CDIL6K; 2:2G2RBKDB,No talking for seven days: walking for seven days in a wood February full moon cairngorms Scotland 1988,1988-00-00 1988,Galerie Tanit ; Dietmar Werle,München; Köln,,,English,,,,,,http://www.worldcat.org/oclc/1140556168,OCLC: 22934706,No talking for seven days,Hamish Fulton
2KM7HSNE,3,true,3:2KM7HSNE; 2:BQU3QZ3H; 1:Z8ZH556B,No trespassing,1991-00-00 1991,V. Tillery,S.l.,,,,,,,,,,,,Val Tillery
VJ9JJVTF,3,,3:VJ9JJVTF; 2:H9QJI2QM,No. 2 : understain,2008-00-00 2008,Mark Addison Smith,Chicago,,,,,,,,,,ID: VCU_ALMA21386131960001101,,Mark Addison Smith
SBHTIS7I,3,,3:SBHTIS7I; 2:69JSHHK3,"Noch mehr Scheisse, eine Nachlese. The book of thorn & eth, being footnotes to ""Sweethearts"" and other things,",1968-00-00 1968,H.J. Mayer,Stuttgart,,,German,,,,,,http://www.worldcat.org/oclc/891669707,[additional worldcat records available- 9/20/21],,Dieter Roth; Emmett Williams
VTHET2RR,3,,3:VTHET2RR; 2:XKQ7UCHX,Nocturnal anthology,1984-00-00 1984,,,,,,,,,,,[no worldcat record found-- 9/20/21],,,Sirpa Yarmolinksy
CYVLC7FR,3,,3:CYVLC7FR; 2:BU4MKBFT,Nods,1990-00-00 1990,Granary Books,New York City,,,English,,,,,,http://www.worldcat.org/oclc/1008272182,,,Barbara Fahrner; Philip Gallo; John Cage; Granary Books (Firm); Press Collection (Library of Congress)
B632IAES,3,,3:B632IAES; 2:2EFGZWEF,Noeud Gordien,1981-00-00 1981,,,,,,,,,,,[no worldcat record found-- 9/20/21],,,Angioletta Firpo
Y25UG725,3,,3:Y25UG725; 2:PCURTQP2,Noise,1974-00-00 1974,Temporary Travelling Press Publications,Bern,,,English,,,,,,http://www.worldcat.org/oclc/1159766959,[additional worldcat records available- 9/20/21] OCLC: 77993354,,Herman de Vries
25Z25S5D,3,,3:25Z25S5D; 2:EW7V4EMH,Noiseless blackboard eraser,1974-00-00 1974,Ronald Feldman Fine Arts,New York,,,,,,,,,,1 object ; 5 x 13 x 2.5 cm.,,Joseph Beuys
ZZMBWLX2,3,,3:ZZMBWLX2; 2:6WCHTSBJ,Noisy by nature,2004-00-00 2004,Pyracantha Press,"Tempe, AZ",,,,,,,,,,ID: VCU_ALMA21391843460001101,,Mary McCann
F35VD4FQ,3,,3:F35VD4FQ; 2:BG2EEBPZ,NOMO PROMO HOMO PHOBO,1992-00-00 1992,S. McCarney,"Rochester, NY",,,English,,,,,,http://www.worldcat.org/oclc/922653743,,,Scott McCarney
Y7QDBVR2,3,,3:Y7QDBVR2; 2:9RZJ8MQ4,Non-adhesive binding : book number 128,1992-00-00 1992,"The Sigma Foundation, Inc. ; Keith A. Smith","Fairport, NY ; Rochester, NY",,,,,Second edition.,,,,http://www.worldcat.org/oclc/26974983,[additional worldcat records available- 9/20/21] Includes bibliographical references (page 286) and index.; ID: VCU_ALMA21403410700001101,,Keith A. Smith
Y77Y4X2H,3,,3:Y77Y4X2H; 2:QFMKI7QF,"Non-archival book : instructions, light fuse and get away",1994-00-00 1994?,Nexus Press,"Atlanta, GA",,,,,,,,,,1 art original ; 15 cm.,,Berwyn Hung
S39V5MVF,3,,3:S39V5MVF; 2:X6HEVEWK,Non-resident alien : for tax purposes,2015-00-00 2015,Danielle McCoy,"Atlanta, GA",,,,1 volume (un,,,,,,,,Danielle McCoy
W9FN5NH7,3,,3:W9FN5NH7; 2:PNMVEDGJ,Non/Diario,1981-00-00 1981,,,,,,,,,,,,[no worldcat record found-- 9/20/21],,Simonetta Gorreri
IUR7WI2W,3,,3:IUR7WI2W; 2:7SHV5RAJ,None of the buildings on sunset strip,2002-00-00 2002,"Revolver, Archiv für Aktuelle Kunst",Frankfurt am Main,978-3-934823-85-3,,German,,,,,,http://www.worldcat.org/oclc/1131456505,[additional worldcat records available- 9/17/21],,Jonathan Monk; Christoph Keller
QUSEHVFE,3,,3:QUSEHVFE; 2:QQ9IA7ZE,None of your damn business,2009-00-00 2009,Women's Studio Workshop,"Rosendale, NY",978-1-893125-73-5,,English,,,,,,http://www.worldcat.org/oclc/858084938,,,Barbara Leoff Burge
GKVALR3V,3,true,3:GKVALR3V; 2:24X88APT; 1:2IIG9R9G,Noray,2012-00-00 2012,Phree,"Madrid, Spain",84-940288-2-0,,,,English edition,,,,,,,Juan Valbuena
WNKCIX4M,3,,3:WNKCIX4M; 2:MDNWP7DX,North drive press : ndp no 4,2008-00-00 2008,DAP,New York,1-933045-71-X 978-1-933045-71-9,,,"a cd, and a small clay scul",,,,,,,,
PBM5WLI7,3,,3:PBM5WLI7; 2:W68PTMCU,North is west/south is east : 32 maps of Los Angeles,0000-00-00 c2002,Toppan Print. Co.,Hong Kong,0-9717636-0-7,,,"55 p. : ill. (some col.), ma",,,,,,,,Kerry Tribe
39TIRNQS,3,,3:39TIRNQS; 2:ZBQW7SEN,Northern/southern,1974-00-00 1974,Minetti-Rebora Editori,Genova,,,,,1st ed.,,,,,ID: VCU_ALMA21373839120001101,,Richard Nonas
IX22R2VB,1,true,1:IX22R2VB,Nosce te ipsvm,2016-00-00 2016,Jardin Publicaciones,"[Bogotá, Colombia]",,,Spanish,,,,,N7433.4.R77 N67 2016,https://catalog.lib.unc.edu/catalog/UNCb9255655,,,"María Isabel, 1972- Rueda; Jardin Publicaciones"
LN4RIECE,3,,3:LN4RIECE; 2:KQN4MA8D,Nose peak,2015-00-00 2015,Onestar Press,Paris,,,,,,,,,,ID: VCU_ALMA21455800590001101,,John Baldessari
3UHFUWHH,3,,3:3UHFUWHH; 2:M83GCE4T,Not a superhero : inside and outside time,1999-00-00 1999,Cleveland Center for Contemporary Art,"Cleveland, OH",,,,1 v. (un,,,,,,,,Luca Buvoli
YZT3WK8S,3,,3:YZT3WK8S; 2:C4KCVBAA,Not altogether true not altogether false,1983-00-00 1983,Writer's Center,"Glen Echo, MD",,,English,,,,,,http://www.worldcat.org/oclc/11488864,[27] leaves ; 16 x 9 cm,,Nancy J Garruba
Z9K2T2M9,3,,3:Z9K2T2M9; 2:VKTW6X5C,Not at all polaroid,1976-00-00 1976,F. Coutellier,"Rochester, NY",,,In French and English.,,,,,,http://www.worldcat.org/oclc/80656322,,,Francis Coutellier
9PED88BH,3,,3:9PED88BH; 2:FNGI8Z6H,Not paper,2010-00-00 2010,Peter & . Donna Thomas,"Santa Cruz, CA",,,,,,,,,,ID: VCU_ALMA21432025020001101,,Peter (Peter R. ) Thomas
P6Q74V26,3,,3:P6Q74V26; 2:J6HTNJ94,Not yet (in black and white),1983-00-00 1983,De Fabriek,Eindhoven,,,English,,,,,,http://www.worldcat.org/oclc/845193933,OCLC: 845193933,,Peter Downsbrough
5HHXM2KS,3,,3:5HHXM2KS; 2:R7AMJCWW,Notable days,1990-00-00 1990,Bookworks,London,978-1-870699-03-7,,English,,,,,,http://www.worldcat.org/oclc/28040895,,,Pavel Büchler
SNJEWEIG,3,,3:SNJEWEIG; 2:MFRWPVPT,Notations,1969-00-00 1969,[Something Else Press],[New York],978-0-87110-000-9 978-0-87110-063-4,,English,,,,,,http://www.worldcat.org/oclc/434428544,,,John Cage
IPZLDY85,3,,3:IPZLDY85; 2:GV997TCM,Note sur la flore d'un parc à voitures à Malmö triangeln en septembre 1972,1972-00-00 1972,Yellow Now,Liege,,,French,,,,,,http://www.worldcat.org/oclc/1049159498,,,Paul-Armand Gette
HVMLNM8K,3,,3:HVMLNM8K; 2:TEUG6HJB,Note topography for text book or encyclopaedia from 1965-1966,1966-00-00 1966,Bischofberger,Zurich,,,English,,,,,,http://www.worldcat.org/oclc/502071432,OCLC: 502071432,,Terry Atkinson; Michael Baldwin; Art & Language (Group)
KTYGFT5K,3,,3:KTYGFT5K; 2:T8V9XQV5,Notebook,1977-00-00 1977,Collation Center : Distributed by Wittenborn Art Books,New York,978-0-8150-0889-7,,English,,,,,,http://www.worldcat.org/oclc/1008107986,,,Laurie Anderson
AMFHQCWJ,3,,3:AMFHQCWJ; 2:NMWUQU5U,Notebook 1,1970-00-00 1970,The Company,"Victoria, B.C.",,,English,,,,,,http://www.worldcat.org/oclc/36192450,,,Dana Atchley; Ace Space Company
RYX3FQDD,3,,3:RYX3FQDD; 2:AHA23XZR,"Notebook on water, 1965-66",1970-00-00 1970,Multiples,New York,,,English,,,,,,http://www.worldcat.org/oclc/1001316343,[additional worldcat records available- 9/17/21],,Joseph Kosuth
DJV7C4T2,3,,3:DJV7C4T2; 2:ME7TV764,Notebooks,1979-00-00 1979,IJ Books,Amsterdam,90-70332-01-9 978-90-70332-01-3,,English,"120 p., [18] p. of",,,,,http://www.worldcat.org/oclc/1008404364,,,Martha Hawley
9EMBWRIH,3,,3:9EMBWRIH,Notepad,,,,,,,,,,,,"[No WorldCat records available, 10/15/21]",,,Sarah Sze
2FCUSJN7,3,,3:2FCUSJN7; 2:EH89ZRGF,"Notes : on books, on my work",1999-00-00 1999,Unica T,Offenbach am main,,,,60,,,,,,,,Ulrike Stoltz; Karin Nedela
R4GD9JWT,3,,3:R4GD9JWT; 2:KU93DBRS,Notes for fire and rain,0000-00-00 c1981,Lapp Princess Press,NY,0-930378-13-X 978-0-930378-13-4,,,,,,,,http://www.worldcat.org/oclc/836548332,[14] leaves : chiefly col. ill. ; 16 cm.,,Elizabeth Murray
RFE9SSCQ,3,,3:RFE9SSCQ; 2:WM5366SQ,Notes in hand: (miniatures of my notebook pages),1971-00-00 1971,Petersburg Press,London,,,English,,,,,,http://www.worldcat.org/oclc/758877408,[additional worldcat records available- 9/17/21],Notes in hand,Claes Oldenburg
BZ9H6GVH,3,,3:BZ9H6GVH; 2:JCBVVFBP,Notes on analyses,1970-00-00 1970,Art-Language,Coventry,,,English,,,,,,http://www.worldcat.org/oclc/77761394,OCLC: 77761394,,Ian Burn; Mel Ramsden
ZKSA6Z2A,3,,3:ZKSA6Z2A; 2:92CAG58Z,Notes on Bob and Nancy : a film,1976-00-00 1976,M. Hafif,"New York, NY",,,,[64],,,,,,"Script of a 60-minute film, shot 1970-1971 in Laguna Beach and New Port Beach, California; Hand-numbered mimeograph (?) in black Duo-Tang report cover with typed adhesive label on front; Place of publication supplied by Printed Matter Bookstore; Hay Star copy: No. 28",,Marcia Hafif
DJ65PKFX,1,true,1:DJ65PKFX,Notes on breadth/notes on longing,2019-00-00 2019,[JAB Books],Chicago,,,English,,,,,Bound Serials JAB no.46(Fall 2019) Suppl.,https://catalog.lib.unc.edu/catalog/UNCb9730166,,,Willa Goettling
7UUDPUCN,1,true,1:7UUDPUCN,Notes on fundamental joy : seeking the elimination of oppression through the social and political transformation of the patriarchy that otherwise threatens to bury us,2019-00-00 2019,"New York : Printed Matter, Inc., 2019",New York,978-0-89439-098-2,,,,First edition.,,,N7433.4.W583 N68 2019,https://catalog.lib.unc.edu/catalog/UNCb9826255,,Notes on fundamental joy,Carmen Winant
ERUQRG2B,3,,3:ERUQRG2B; 2:48XIUQDH,Notes on location,1972-00-00 1972,Vanishing Rotating Triangle,New York,,,,,,,,,http://www.worldcat.org/oclc/835434656,ID: VCU_ALMA21375314250001101,,Peter Downsbrough
LJVENVZW,3,,3:LJVENVZW; 2:S5ESKX6V,Notes on location. II,1973-00-00 1973,Vanishing Rotating Triangle,New York,,,English,,,,,,http://www.worldcat.org/oclc/502057414,OCLC: 502057414,,Peter Downsbrough
ZA9NEDB8,3,,3:ZA9NEDB8; 2:CES7A5QW,"Notes on the development of a show (Sonnabend, New York ; January 15-29, 1972): notes toward performing a gallery space",1973-00-00 1973,Edition Lebeer Hossmann,Hamburg,,,English,,,,,,http://www.worldcat.org/oclc/1661244,[additional worldcat records available- 9/17/21]  OCLC: 1661244,"Notes on the development of a show (Sonnabend, New York ; January 15-29, 1972)",Vito Acconci
3RWXIXE4,3,,3:3RWXIXE4; 2:K5PVVSNJ,"Notes sur le non-peint [exposition, Paris, Galerie Beaudoin Jannick, du 13 au 18 mai 1977",1977-00-00 1977,Galerie Beaudoin Jannick,Paris,,,French,,,,,,http://www.worldcat.org/oclc/891312662,OCLC: 891312662,,Claude Rutault
LD5LDSY2,3,,3:LD5LDSY2; 2:MFTWMDP3,"Notes sur le travail par rapport aux lieux où il s'inscrit, prises entre 1967 et 1975 et dont certaines sont spécialement récapitulées ici",1976-00-00 1976,Centre d'art contemporain,Genève,,,,"[9] p., 1 folded leaf of",,,,,,,,Daniel Buren
V5MFU6CB,3,,3:V5MFU6CB,Notes to K.,1977-00-00 1977,Gefn Press,"Newark, Vt.",,,English,,,,,,http://www.worldcat.org/oclc/4191725,OCLC: 4191725,,Susan Johanknecht; Franz Kafka; Janus Press
HWF7G4JF,3,,3:HWF7G4JF; 2:VAJC4HVT,Notes: conversation avec Peter Downsbrough,2006-00-00 2006,Facteur humain,Bruxelles,978-2-9600513-3-9,,French,,,,,,http://www.worldcat.org/oclc/886334213,OCLC: 191860377,Notes,Marie-Thérèse Champesme; Peter Downsbrough
NQJK49ZD,3,,3:NQJK49ZD; 1:4Q6D795S,"Nothing is true, everything is permitted.",2017-00-00 2017,,,,,English,,,,,,,OCLC: 1001571416,,Sonya Sheats; Marshall Weber; Eliana Perez; David Sandlin; Colleen Curry; Harriet Bart; Tia Blassingame; Wolfgang Buchta; Bill Daniel; Timothy Ely; Fly; Ganzeer; Christian Gfeller; Valery Hammond; Anna Hellsgård; Candace Hicks; Johanna Jackson; Chris Johanson; Damara Kaminecki; Rez' Lingen; Joe Napora; Justin James Reed; Maria Veronica San Martin; Veronika Schäpers; Robbin Ami Silverberg; Dana F Smith; Meredith Stern; Allyson Mellberg Taylor; Jeremy Seth Taylor; Mike Taylor; Seth Tobocman; Mark Wagner; Marshall Weber; Christopher Wilde; Booklyn Artists Alliance
FMT65A77,3,,3:FMT65A77; 2:GN76AQN8,Nothing was ever said,1993-00-00 1993,Visual Studies Workslop Press,"Rochester, NY",0-89822-109-9 978-0-89822-109-1,,English,,,,,,http://www.worldcat.org/oclc/31380975,,,Ellen Mahaffy
3D3EKJVR,3,,3:3D3EKJVR; 2:4JBSNM64,"Notice: Process und Konstruktion, München 1985",1985-00-00 1985,R. Walser,Munich?,978-3-923581-05-4,,English,,,,,,http://www.worldcat.org/oclc/31085375,[additional worldcat records available- 9/17/21] OCLC: 31085375,Notice,Peter Downsbrough
4B62SA47,3,,3:4B62SA47; 2:DDBNARHK,Notizbuch Nr 5,1969-00-00 1969?,Galerie Krinzinger,Innsbruck,,,,[64],,,,,,,,Rudolf Schwarzkogler
